,wd20cd,wd20nm,total_population,mean_age,median_age,country,prediction
1109,E05001699,Howden,5171.0,45.8083542835042,49.0,England,False
1110,E05001700,Howdenshire,15213.0,45.0650101886544,49.0,England,False
1111,E05001701,Mid Holderness,13729.0,47.0814334620147,51.0,England,False
1112,E05001702,Minster and Woodmansey,16503.0,43.6906017087802,46.0,England,False
1113,E05001703,North Holderness,10544.0,48.9314301972686,54.0,England,False
1114,E05001704,Pocklington Provincial,17476.0,45.4139391165026,48.0,England,False
1115,E05001705,St Mary's,16098.0,46.1511367871785,49.0,England,False
1116,E05001706,"Snaith, Airmyn, Rawcliffe and Marshland",9695.0,45.1913357400722,48.0,England,False
1117,E05001707,South East Holderness,15050.0,46.5531561461794,51.0,England,False
1118,E05001708,South Hunsley,10478.0,45.169497995800704,48.0,England,False
1119,E05001709,South West Holderness,14572.0,46.452580290969,50.0,England,False
1120,E05001710,Tranby,10228.0,44.5186742276105,47.0,England,False
1121,E05001711,Willerby and Kirk Ella,13546.0,47.5436291156061,51.0,England,False
1122,E05001712,Wolds Weighton,17012.0,44.3558076651775,47.0,England,False
1123,E05001713,Croft Baker,11508.0,43.2595585679527,44.0,England,False
1124,E05001714,East Marsh,11580.0,36.1352331606218,34.0,England,False
1125,E05001715,Freshney,9452.0,42.631189166314,45.0,England,False
1126,E05001716,Haverstoe,9751.0,50.079068813455,54.0,England,False
1127,E05001717,Heneage,11907.0,38.0062148316117,36.0,England,False
1128,E05001718,Humberston and New Waltham,11205.0,47.1978580990629,51.0,England,False
1129,E05001719,Immingham,11834.0,42.4394118641203,44.0,England,False
1130,E05001720,Park,11891.0,42.1086536035657,42.0,England,False
1131,E05001721,Scartho,11315.0,43.85382235969951,46.0,England,False
1132,E05001722,Sidney Sussex,12544.0,36.7603635204082,35.0,England,False
1133,E05001723,South,12778.0,37.0575989982783,35.0,England,False
1134,E05001724,Waltham,6742.0,48.6324532779591,53.0,England,False
1135,E05001725,West Marsh,7690.0,36.6321196358908,35.0,England,False
1136,E05001726,Wolds,7656.0,43.6742424242424,47.0,England,False
1137,E05001727,Yarborough,11710.0,39.6128949615713,38.0,England,False
1138,E05001728,Ashby,13774.0,37.752359517932305,36.0,England,False
1139,E05001729,Axholme Central,7686.0,44.9929742388759,49.0,England,False
1140,E05001730,Axholme North,8412.0,43.590466000951,47.0,England,False
1141,E05001731,Axholme South,7292.0,46.9179923203511,51.0,England,False
1142,E05001732,Barton,11670.0,43.0197086546701,45.0,England,False
1143,E05001733,Bottesford,10682.0,47.7337577232728,51.0,England,False
1144,E05001734,Brigg and Wolds,11492.0,45.5868430212322,49.0,England,False
1145,E05001735,Broughton and Appleby,6589.0,44.9544695704963,49.0,England,False
1146,E05001736,Brumby,11935.0,37.6894847088396,36.0,England,False
1147,E05001737,Burringham and Gunness,3826.0,47.1625718766336,50.0,England,False
1148,E05001738,Burton upon Stather and Winterton,11309.0,44.949509240428,48.0,England,False
1149,E05001739,Crosby and Park,14546.0,36.9505018561804,35.0,England,False
1150,E05001740,Ferry,11458.0,44.578285913772,48.0,England,False
1151,E05001741,Frodingham,8191.0,36.8649737516787,35.0,England,False
1152,E05001742,Kingsway with Lincoln Gardens,11208.0,41.7988936473947,43.0,England,False
1153,E05001743,Ridge,12781.0,46.2311243251702,50.0,England,False
1154,E05001744,Town,9441.0,36.956360555026,35.0,England,False
1155,E05001767,Abbey,15565.0,35.5960809508513,32.0,England,False
1156,E05001768,Allestree,13385.0,46.5643630930146,49.0,England,False
1157,E05001769,Alvaston,17070.0,37.3426479203281,35.0,England,False
1158,E05001770,Arboretum,22116.0,32.1892295170917,30.0,England,False
1159,E05001771,Blagreaves,12852.0,41.6143790849673,42.0,England,False
1160,E05001772,Boulton,13666.0,39.4440216595932,38.0,England,False
1161,E05001773,Chaddesden,13035.0,40.9084771768316,41.0,England,False
1162,E05001774,Chellaston,15501.0,40.0908973614606,41.0,England,False
1163,E05001775,Darley,15548.0,38.1976459994855,34.0,England,False
1164,E05001776,Derwent,14070.0,36.7321961620469,35.0,England,False
1165,E05001777,Littleover,14999.0,39.3022868191213,40.0,England,False
1166,E05001778,Mackworth,15068.0,35.8932174143881,31.0,England,False
1167,E05001779,Mickleover,13847.0,45.6482992706001,48.0,England,False
1168,E05001780,Normanton,19706.0,32.5318177204912,30.0,England,False
1169,E05001781,Oakwood,12549.0,40.7491433580365,42.0,England,False
1170,E05001782,Sinfin,16164.0,34.0867359564464,32.0,England,False
1171,E05001783,Spondon,12161.0,44.3169147274073,46.0,England,False
1172,E05002078,Budshead,13007.0,40.2812331821327,40.0,England,False
1173,E05002079,Compton,12536.0,41.4309189534142,40.0,England,False
1174,E05002080,Devonport,16765.0,35.951028929317,34.0,England,False
1175,E05002081,Drake,10784.0,29.436943620178,23.0,England,False
1176,E05002082,Efford and Lipson,14157.0,37.1037649219467,34.0,England,False
1177,E05002083,Eggbuckland,12856.0,43.1044648413192,45.0,England,False
1178,E05002084,Ham,14069.0,39.36655057218,38.0,England,False
1179,E05002085,Honicknowle,13988.0,40.2473548756077,40.0,England,False
1180,E05002086,Moor View,12663.0,44.1060570165048,46.0,England,False
1181,E05002087,Peverell,13702.0,40.455334987593105,40.0,England,False
1182,E05002088,Plympton Chaddlewood,8050.0,37.8608695652174,37.0,England,False
1183,E05002089,Plympton Erle,8729.0,43.9321800893573,46.0,England,False
1184,E05002090,Plympton St Mary,12530.0,45.176855546687904,47.0,England,False
1185,E05002091,Plymstock Dunstone,12246.0,46.0694920790462,49.0,England,False
1186,E05002092,Plymstock Radford,13406.0,43.8677457854692,46.0,England,False
1187,E05002093,St Budeaux,13355.0,38.5226506926245,37.0,England,False
1188,E05002094,St Peter and the Waterfront,17754.0,37.7022642784725,33.0,England,False
1189,E05002095,Southway,13573.0,39.8301038827083,39.0,England,False
1190,E05002096,Stoke,13664.0,40.3198916861827,39.0,England,False
1191,E05002097,Sutton and Mount Gould,14266.0,35.4667040515912,32.0,England,False
1192,E05002193,Barnfield,7709.0,37.5056427552212,38.0,England,False
1193,E05002194,Biscot,16644.0,31.1336217255467,30.0,England,False
1194,E05002195,Bramingham,7062.0,42.7700368167658,44.0,England,False
1195,E05002196,Challney,14243.0,35.2562662360458,34.0,England,False
1196,E05002197,Crawley,7456.0,36.7172746781116,36.0,England,False
1197,E05002198,Dallow,17053.0,30.684219785375,30.0,England,False
1198,E05002199,Farley,13111.0,34.1340096102509,33.0,England,False
1199,E05002200,High Town,11171.0,33.1943424939576,32.0,England,False
1200,E05002201,Icknield,7526.0,43.4569492426256,44.0,England,False
1201,E05002202,Leagrave,12565.0,36.9267011539992,36.0,England,False
1202,E05002203,Lewsey,12481.0,37.4448361509494,37.0,England,False
1203,E05002204,Limbury,7843.0,39.6479663394109,39.0,England,False
1204,E05002205,Northwell,7944.0,35.8091641490433,35.0,England,False
1205,E05002206,Round Green,11963.0,37.3280113683859,36.0,England,False
1206,E05002207,Saints,14841.0,32.1039687352604,31.0,England,False
1207,E05002208,South,18259.0,31.6693685305877,30.0,England,False
1208,E05002209,Stopsley,6723.0,43.2179086717239,45.0,England,False
1209,E05002210,Sundon Park,7736.0,38.1875646328852,37.0,England,False
1210,E05002211,Wigmore,10722.0,39.2845551203134,39.0,England,False
1211,E05002212,Belfairs,9626.0,47.2134843133181,50.0,England,False
1212,E05002213,Blenheim Park,11142.0,41.2880093340513,42.0,England,False
1213,E05002214,Chalkwell,10517.0,42.907388038414,43.0,England,False
1214,E05002215,Eastwood Park,9511.0,45.604668278835,48.0,England,False
1215,E05002216,Kursaal,12343.0,36.146722838856,35.0,England,False
1216,E05002217,Leigh,10465.0,40.39292881032009,41.0,England,False
1217,E05002218,Milton,11703.0,39.5667777492951,38.0,England,False
1218,E05002219,Prittlewell,10644.0,42.0571213829387,43.0,England,False
1219,E05002220,St Laurence,10451.0,43.0165534398622,44.0,England,False
1220,E05002221,St. Luke's,11325.0,38.56203090507729,39.0,England,False
1221,E05002222,Shoeburyness,11994.0,40.3444222111056,41.0,England,False
1222,E05002223,Southchurch,10083.0,43.2573638797977,45.0,England,False
1223,E05002224,Thorpe,9274.0,47.201099849040304,50.0,England,False
1224,E05002225,Victoria,12889.0,35.8074326945457,35.0,England,False
1225,E05002226,Westborough,11191.0,35.2716468590832,35.0,England,False
1226,E05002227,West Leigh,9442.0,42.8722728235543,45.0,England,False
1227,E05002228,West Shoebury,10525.0,41.2346793349169,43.0,England,False
1228,E05002229,Aveley and Uplands,10438.0,36.233090630389,36.0,England,False
1229,E05002230,Belhus,10696.0,35.6920344053852,35.0,England,False
1230,E05002231,Chadwell St Mary,10338.0,38.8454246469336,38.0,England,False
1231,E05002232,Chafford and North Stifford,8257.0,34.1060918008962,35.0,England,False
1232,E05002233,Corringham and Fobbing,5468.0,45.3511338697879,49.0,England,False
1233,E05002234,East Tilbury,7234.0,36.7978988111695,36.0,England,False
1234,E05002235,Grays Riverside,13966.0,32.6538736932551,33.0,England,False
1235,E05002236,Grays Thurrock,9954.0,38.1599357042395,37.0,England,False
1236,E05002237,Little Thurrock Blackshots,6708.0,40.8667262969589,41.0,England,False
1237,E05002238,Little Thurrock Rectory,6172.0,40.3323071937784,41.0,England,False
1238,E05002239,Ockendon,11607.0,36.2822434737658,36.0,England,False
1239,E05002240,Orsett,5989.0,43.6249791284021,47.0,England,False
1240,E05002241,South Chafford,8163.0,31.8893789048144,33.0,England,False
1241,E05002242,Stanford East and Corringham Town,8401.0,42.165575526723,43.0,England,False
1242,E05002243,Stanford-le-Hope West,7142.0,37.2924950994119,36.0,England,False
1243,E05002244,Stifford Clays,6754.0,41.3451288125555,42.0,England,False
1244,E05002245,The Homesteads,8275.0,42.676012084592095,44.0,England,False
1245,E05002246,Tilbury Riverside and Thurrock Park,8015.0,32.7893948845914,31.0,England,False
1246,E05002247,Tilbury St Chads,6733.0,34.2360017822665,34.0,England,False
1247,E05002248,West Thurrock and South Stifford,14031.0,31.3891383365405,32.0,England,False
1248,E05002249,Chatham Central,17514.0,34.1610711430855,33.0,England,False
1249,E05002250,Cuxton and Halling,6596.0,41.383565797453,43.0,England,False
1250,E05002251,Gillingham North,19871.0,33.4008857128479,30.0,England,False
1251,E05002252,Gillingham South,17766.0,34.5391759540696,33.0,England,False
1252,E05002253,Hempstead and Wigmore,7781.0,45.775735766611,49.0,England,False
1253,E05002254,Lordswood and Capstone,9105.0,39.9166392092257,40.0,England,False
1254,E05002255,Luton and Wayfield,15354.0,36.0168685684512,35.0,England,False
1255,E05002256,Peninsula,14639.0,42.2490607281918,44.0,England,False
1256,E05002257,Princes Park,10346.0,36.7594239319544,36.0,England,False
1257,E05002258,Rainham Central,12220.0,44.7735679214403,47.0,England,False
1258,E05002259,Rainham North,8836.0,42.2206880941603,43.0,England,False
1259,E05002260,Rainham South,13348.0,40.3385525921486,40.0,England,False
1260,E05002261,River,11643.0,34.2833462166108,31.0,England,False
1261,E05002262,Rochester East,10647.0,37.065934065934094,36.0,England,False
1262,E05002263,Rochester South and Horsted,13737.0,41.7615199825289,42.0,England,False
1263,E05002264,Rochester West,10865.0,39.6358950759319,39.0,England,False
1264,E05002265,Strood North,14430.0,39.1530838530839,39.0,England,False
1265,E05002266,Strood Rural,15133.0,40.3245225665764,41.0,England,False
1266,E05002267,Strood South,16431.0,36.2682733856734,35.0,England,False
1267,E05002268,Twydall,13369.0,40.196873363752,40.0,England,False
1268,E05002269,Walderslade,9478.0,39.9507280016881,40.0,England,False
1269,E05002270,Watling,9447.0,41.7891394093363,43.0,England,False
1270,E05002271,Ascot,5986.0,40.9448713665219,42.0,England,False
1271,E05002272,Binfield with Warfield,10306.0,39.5628759945663,40.0,England,False
1272,E05002273,Bullbrook,6637.0,37.5293054090704,36.0,England,False
1273,E05002274,Central Sandhurst,5140.0,41.5815175097276,43.0,England,False
1274,E05002275,College Town,6194.0,37.60316435259929,34.0,England,False
1275,E05002276,Crown Wood,7837.0,37.5384713538344,37.0,England,False
1276,E05002277,Crowthorne,5651.0,42.4466466112193,45.0,England,False
1277,E05002278,Great Hollands North,8114.0,33.3766329800345,34.0,England,False
1278,E05002279,Great Hollands South,5059.0,38.8219015615734,39.0,England,False
1279,E05002280,Hanworth,8149.0,39.3239661308136,40.0,England,False
1280,E05002281,Harmans Water,9472.0,36.8810177364865,37.0,England,False
1281,E05002282,Little Sandhurst and Wellington,6157.0,38.5647230794218,38.0,England,False
1282,E05002283,Old Bracknell,6041.0,36.1354080450257,36.0,England,False
1283,E05002284,Owlsmoor,5164.0,39.7871804802479,41.0,England,False
1284,E05002285,Priestwood and Garth,8021.0,38.8078793167934,38.0,England,False
1285,E05002286,Warfield Harvest Ride,8220.0,38.1445255474453,41.0,England,False
1286,E05002287,Wildridings and Central,5550.0,38.8147747747748,37.0,England,False
1287,E05002288,Winkfield and Cranbourne,4851.0,47.6322407750979,51.0,England,False
1288,E05002319,Abbey,14876.0,33.2933584296854,32.0,England,False
1289,E05002320,Battle,11554.0,32.9319716115631,33.0,England,False
1290,E05002321,Caversham,9195.0,37.4888526373029,37.0,England,False
1291,E05002322,Church,12157.0,32.4422143620959,24.0,England,False
1292,E05002323,Katesgrove,11614.0,32.6079731358705,30.0,England,False
1293,E05002324,Kentwood,9328.0,38.656946826758094,39.0,England,False
1294,E05002325,Mapledurham,2952.0,45.6392276422764,49.0,England,False
1295,E05002326,Minster,10525.0,36.7360570071259,35.0,England,False
1296,E05002327,Norcot,10563.0,36.1620751680394,35.0,England,False
1297,E05002328,Park,10585.0,33.9457723193198,31.0,England,False
1298,E05002329,Peppard,9120.0,42.7683114035088,44.0,England,False
1299,E05002330,Redlands,10079.0,32.3307867844032,27.0,England,False
1300,E05002331,Southcote,8641.0,39.7929637773406,40.0,England,False
1301,E05002332,Thames,9124.0,40.1428101709776,43.0,England,False
1302,E05002333,Tilehurst,8925.0,41.3917086834734,43.0,England,False
1303,E05002334,Whitley,12542.0,34.7088183702759,34.0,England,False
1304,E05002372,Arborfield,2763.0,37.2475570032573,38.0,England,False
1305,E05002373,Barkham,3805.0,37.6055190538765,39.0,England,False
1306,E05002374,Bulmershe and Whitegates,9951.0,40.1533514219676,39.0,England,False
1307,E05002375,Charvil,3099.0,39.8777024846725,42.0,England,False
1308,E05002376,Coronation,5574.0,43.6248654467169,46.0,England,False
1309,E05002377,Emmbrook,9374.0,42.090783016855106,43.0,England,False
1310,E05002378,Evendons,9469.0,39.5896081951632,41.0,England,False
1311,E05002379,Finchampstead North,5647.0,42.9419160616256,46.0,England,False
1312,E05002380,Finchampstead South,5775.0,42.936277056277106,46.0,England,False
1313,E05002381,Hawkedon,9778.0,37.4220699529556,38.0,England,False
1314,E05002382,Hillside,8561.0,41.4841724097652,43.0,England,False
1315,E05002383,Hurst,2973.0,41.151362260343106,45.0,England,False
1316,E05002384,Loddon,10006.0,38.2582450529682,38.0,England,False
1317,E05002385,Maiden Erlegh,11003.0,36.9780968826684,35.0,England,False
1318,E05002386,Norreys,10281.0,41.5126933177707,42.0,England,False
1319,E05002387,"Remenham, Wargrave and Ruscombe",5599.0,45.2961243079121,48.0,England,False
1320,E05002388,Shinfield North,3715.0,35.3305518169583,35.0,England,False
1321,E05002389,Shinfield South,9734.0,36.3651119786316,37.0,England,False
1322,E05002390,Sonning,3270.0,45.451376146789,48.0,England,False
1323,E05002391,South Lake,5907.0,40.3922464872186,40.0,England,False
1324,E05002392,Swallowfield,3232.0,41.789603960396,44.0,England,False
1325,E05002393,Twyford,6169.0,42.048792348841,43.0,England,False
1326,E05002394,Wescott,6982.0,40.0456889143512,41.0,England,False
1327,E05002395,Winnersh,10388.0,38.2749326145553,39.0,England,False
1328,E05002396,Wokingham Without,8064.0,42.9599454365079,46.0,England,False
1329,E05002420,Brunswick and Adelaide,11475.0,36.5701089324619,33.0,England,False
1330,E05002421,Central Hove,9831.0,40.1514596683959,37.0,England,False
1331,E05002422,East Brighton,14138.0,37.944546611967695,35.0,England,False
1332,E05002423,Goldsmid,16571.0,38.984732363768,37.0,England,False
1333,E05002424,Hangleton and Knoll,14848.0,40.1922144396552,40.0,England,False
1334,E05002425,Hanover and Elm Grove,17673.0,32.7837379052792,28.0,England,False
1335,E05002426,Hollingdean and Stanmer,18121.0,32.4088626455494,24.0,England,False
1336,E05002427,Moulsecoomb and Bevendean,18772.0,32.1590666950778,24.0,England,False
1337,E05002428,North Portslade,9968.0,38.989265650080306,39.0,England,False
1338,E05002429,Patcham,14606.0,41.0088319868547,42.0,England,False
1339,E05002430,Preston Park,15263.0,37.0025551988469,36.0,England,False
1340,E05002431,Queen's Park,16284.0,37.9106484893147,34.0,England,False
1341,E05002432,Regency,11986.0,36.0458034373436,31.0,England,False
